site,regime_ref,T_amb,HR,LF,P_mesuree,P_ref,delta_P,T_norm,I_ineff_ref,cluster_fcm,u_0,u_1,u_2,cluster_gmm
Site_3,0,25.74,56.67,0.8159,46.0,50.0,-0.08,0.1914,0.1038,0,0.9196130037591463,0.06485733969191962,0.015529656548933998,0
Site_3,0,24.41,60.97,0.9429,46.01,50.0,-0.0798,0.1469,0.0628,0,0.9539467482572106,0.03567428391222678,0.010378967830562611,0
Site_3,2,40.0,49.33,0.4484,74.2,50.0,0.4841,0.6668,0.5616,2,0.01164903926523397,0.041731935504038656,0.9466190252307274,2
Site_3,2,40.84,48.87,0.3387,81.39,50.0,0.6279,0.6946,0.6579,2,0.05086031929446784,0.13224428823623205,0.8168953924693001,2
Site_3,2,42.53,47.26,0.5119,89.61,50.0,0.7923,0.7511,0.7171,2,0.05953684566781809,0.15816656665780257,0.7822965876743792,2
Site_3,0,26.94,41.22,0.866,47.11,50.0,-0.0579,0.2314,0.1078,0,0.9481285400773474,0.042163610767490915,0.009707849155161619,0
Site_3,1,33.14,72.0,0.7564,54.18,50.0,0.0835,0.4381,0.2397,1,0.16897687258724833,0.7774991183985706,0.05352400901418107,1
Site_3,1,33.67,55.84,0.6329,55.84,50.0,0.1169,0.4556,0.2855,1,0.09438142233515703,0.8151489140797156,0.09046966358512738,1
Site_3,2,41.22,47.69,0.397,67.92,50.0,0.3584,0.7073,0.5294,2,0.040274888447098,0.1339003491110632,0.8258247624418388,2
Site_3,2,42.74,38.77,0.5638,67.91,50.0,0.3582,0.7579,0.5137,2,0.029706052085180165,0.15476547901673246,0.8155284688980874,2
Site_3,2,42.68,53.59,0.5793,73.35,50.0,0.4669,0.756,0.5588,2,0.013711881489187724,0.06348218930811761,0.9228059292026948,2
Site_3,2,46.13,31.93,0.4725,72.01,50.0,0.4403,0.8711,0.6085,2,0.018739284015720604,0.0639186398036013,0.917342076180678,2
Site_3,1,36.3,52.78,0.6687,61.28,50.0,0.2255,0.5434,0.3579,1,0.02490193608315411,0.9278510306049385,0.04724703331190742,1
Site_3,2,39.18,48.42,0.3716,65.29,50.0,0.3059,0.6392,0.487,2,0.06797405785382665,0.2131120355612971,0.7189139065848762,2
Site_3,2,42.01,37.87,0.6196,77.98,50.0,0.5596,0.7336,0.5847,2,0.03246602290456398,0.1347142363831321,0.8328197407123039,2
Site_3,0,27.79,56.08,0.8888,47.39,50.0,-0.0523,0.2595,0.1131,0,0.922625291998081,0.06289928664787996,0.014475421354039038,0
Site_3,1,33.43,59.46,0.6312,56.72,50.0,0.1345,0.4478,0.291,1,0.08482388350116231,0.8286324886763119,0.08654362782252577,1
Site_3,1,32.66,60.13,0.7469,57.63,50.0,0.1526,0.422,0.267,1,0.06581615486070712,0.9055596015119299,0.028624243627362926,1
Site_3,1,35.37,74.82,0.6362,61.7,50.0,0.234,0.5122,0.3573,1,0.03972568954077989,0.873134275297204,0.08714003516201613,1
Site_3,0,28.34,45.3,0.8951,43.51,50.0,-0.1299,0.2779,0.1183,0,0.873951629730876,0.09978919074693625,0.026259179522187797,0
Site_3,2,40.49,47.81,0.6702,70.24,50.0,0.4048,0.6831,0.4872,2,0.05994124574794404,0.43668672632512695,0.5033720279269291,2
Site_3,1,29.28,52.95,0.6204,68.83,50.0,0.3767,0.3094,0.3537,1,0.12659581267836634,0.6387164299042176,0.23468775741741604,1
Site_3,2,37.0,45.01,0.4167,76.62,50.0,0.5325,0.5668,0.5546,2,0.03781937025695372,0.11976385761294743,0.8424167721300988,2
Site_3,0,25.72,65.75,0.9151,42.82,50.0,-0.1436,0.1908,0.0838,0,0.9251881245784495,0.05791105638264274,0.016900819038907965,0
Site_3,2,42.55,54.42,0.5234,77.87,50.0,0.5575,0.7515,0.6092,2,0.006207210831727493,0.02268698367385051,0.9711058054944219,2
Site_3,1,34.12,59.92,0.6537,64.59,50.0,0.2917,0.4708,0.3653,1,0.03761909400989747,0.8800780323472773,0.08230287364282528,1
Site_3,2,39.95,50.25,0.7034,71.19,50.0,0.4237,0.6649,0.4827,1,0.07139086560598812,0.5102533600050844,0.41835577438892746,2
Site_3,1,34.43,61.12,0.6797,58.34,50.0,0.1667,0.4809,0.3074,1,0.02625131817217463,0.947810221660117,0.025938460167708517,1
Site_3,1,32.35,58.57,0.7276,63.53,50.0,0.2705,0.4115,0.3202,1,0.029622118402813476,0.9443231362639259,0.026054745333260677,1
Site_3,0,20.21,44.57,0.9377,43.1,50.0,-0.138,0.0071,0.015,0,0.9038975068160086,0.07148799744633297,0.02461449573765845,0
Site_3,2,38.36,34.3,0.4226,73.32,50.0,0.4663,0.612,0.5395,2,0.027523013573341828,0.0944619172100719,0.8780150692165863,2
Site_3,0,22.85,67.29,1.0,47.88,50.0,-0.0424,0.0949,0.0332,0,0.8955404716918697,0.07907392391822113,0.02538560438990928,0
Site_3,0,27.14,35.0,0.963,43.34,50.0,-0.1332,0.238,0.0907,0,0.8763252281139781,0.09525114765981894,0.028423624226203065,0
Site_3,0,20.05,44.12,0.8656,45.54,50.0,-0.0891,0.0017,0.0275,0,0.9297309665133592,0.05328014715923357,0.016988886327407218,0
Site_3,2,36.06,45.55,0.3,75.85,50.0,0.5171,0.5355,0.5601,2,0.07777168556386924,0.19619094558041122,0.7260373688557196,2
Site_3,1,35.96,50.67,0.8216,62.37,50.0,0.2474,0.5319,0.3332,1,0.10091330971263314,0.826303605423948,0.07278308486341883,1
Site_3,1,39.57,45.05,0.6957,54.85,50.0,0.0971,0.6522,0.3328,1,0.10613927907913072,0.7612636366041685,0.13259708431670073,1
Site_3,1,38.25,61.13,0.7508,62.42,50.0,0.2483,0.6083,0.3745,1,0.04946193842466227,0.8756508792555577,0.07488718231978006,1
Site_3,0,29.35,47.56,0.9331,40.75,50.0,-0.1851,0.3118,0.1225,0,0.805558435659603,0.14972440544962798,0.04471715889076909,0
Site_3,2,42.04,45.44,0.5079,74.61,50.0,0.4922,0.7348,0.5771,2,3.533695737557698e-05,0.00013918007817458237,0.99982548296445,2
Site_3,0,23.59,68.0,0.9962,47.72,50.0,-0.0456,0.1195,0.0426,0,0.9007075558640403,0.07558585730360261,0.023706586832357195,0
Site_3,0,26.49,46.0,0.8733,49.84,50.0,-0.0032,0.2164,0.1011,0,0.9586041648371774,0.034024251802149665,0.007371583360673041,0
Site_3,1,41.97,61.02,0.85,51.83,50.0,0.0367,0.7323,0.3028,1,0.2536971451199873,0.5852906387255646,0.16101221615444808,1
Site_3,2,42.09,42.91,0.4742,77.19,50.0,0.5438,0.7364,0.6076,2,0.005815980441948892,0.02008304687655165,0.9741009726814994,2
Site_3,2,45.67,37.89,0.6295,73.41,50.0,0.4683,0.8557,0.5843,2,0.04166581716140888,0.17402751833335037,0.7843066645052409,2
Site_3,1,29.49,58.46,0.7315,62.0,50.0,0.2401,0.3162,0.2724,1,0.12251862211248833,0.8181847762014293,0.05929660168608231,1
Site_3,0,24.94,55.11,0.9134,47.92,50.0,-0.0415,0.1647,0.075,0,0.9837813828553483,0.012848114739554167,0.0033705024050975406,0
Site_3,0,26.42,45.63,0.9106,53.66,50.0,0.0732,0.2139,0.1257,0,0.8783010268639003,0.09998199510912764,0.02171697802697187,0
Site_3,0,33.02,36.75,0.9188,45.16,50.0,-0.0968,0.4339,0.1681,0,0.6678214039108487,0.265716553409927,0.06646204267922429,0
Site_3,1,30.77,45.0,0.7894,70.54,50.0,0.4107,0.3591,0.3526,1,0.15883868264162854,0.6925957253233701,0.14856559203500136,1
Site_3,2,41.96,48.72,0.3538,68.17,50.0,0.3635,0.732,0.549,2,0.051466144630557056,0.15288330362174468,0.7956505517476983,2
Site_3,1,29.62,65.91,0.6372,62.93,50.0,0.2586,0.3206,0.3011,1,0.1118243772003709,0.7710333642845433,0.11714225851508586,1
Site_3,2,42.75,61.45,0.5106,79.86,50.0,0.5973,0.7584,0.6321,2,0.01251987739967712,0.04233256507793197,0.9451475575223908,2
Site_3,1,33.01,71.14,0.6811,67.11,50.0,0.3423,0.4337,0.3696,1,0.054208046519712796,0.8415194847290497,0.10427246875123752,1
Site_3,2,41.81,42.4,0.6804,66.2,50.0,0.3239,0.7271,0.4642,1,0.0694999615659982,0.5467199854771396,0.3837800529568622,1
Site_3,0,19.37,68.0,0.9168,47.4,50.0,-0.052,0.0,0.0166,0,0.9331275720744879,0.050601915402169455,0.01627051252334272,0
Site_3,2,43.39,40.33,0.4429,65.47,50.0,0.3094,0.7795,0.5235,2,0.042248467213683166,0.15273722009126736,0.8050143126950495,2
Site_3,0,21.68,41.4,0.7672,51.31,50.0,0.0261,0.0561,0.078,0,0.8124272065618833,0.14879564536285067,0.03877714807526599,0
Site_3,2,39.02,51.67,0.7089,74.1,50.0,0.482,0.6339,0.497,1,0.07787033364028575,0.4613413815427858,0.4607882848169284,2
Site_3,0,16.08,59.65,0.9483,45.35,50.0,-0.0931,0.0,0.0103,0,0.9107594526794346,0.06665473849280117,0.02258580882776426,0
Site_3,1,32.61,59.74,0.7468,64.76,50.0,0.2953,0.4203,0.3306,1,0.044518731870069314,0.915063611746811,0.04041765638311984,1
Site_3,2,40.69,34.82,0.549,88.64,50.0,0.7728,0.6898,0.6794,2,0.06075489810465524,0.16957023341027713,0.7696748684850677,2
Site_3,1,26.23,63.51,0.7205,55.52,50.0,0.1104,0.2077,0.1783,1,0.44947784411538105,0.4759559875030596,0.07456616838155938,1
Site_3,1,39.59,58.37,0.7645,61.05,50.0,0.221,0.653,0.3751,1,0.07724423851416623,0.8127653104428421,0.10999045104299174,1
Site_3,1,36.52,70.58,0.6944,50.69,50.0,0.0139,0.5508,0.2601,1,0.1757925231414122,0.7147370503576942,0.10947042650089356,1
Site_3,0,19.69,45.08,0.9649,51.81,50.0,0.0362,0.0,0.0233,0,0.8815723526640944,0.08937840642813306,0.02904924090777255,0
Site_3,2,38.26,25.0,0.5069,66.02,50.0,0.3205,0.6087,0.4559,2,0.04888526095246453,0.2560667604783409,0.6950479785691945,2
Site_3,2,36.46,48.78,0.4435,62.45,50.0,0.249,0.5485,0.4153,2,0.08916879298290825,0.3453378819332753,0.5654933250838163,2
Site_3,0,21.88,53.2,0.7828,46.05,50.0,-0.0789,0.0628,0.0654,0,0.8788742578684563,0.09412724481910999,0.02699849731243389,0
Site_3,1,30.04,61.66,0.6709,68.87,50.0,0.3775,0.3345,0.3528,1,0.11169898340121248,0.7172318332050085,0.17106918339377905,1
Site_3,2,42.6,54.7,0.4916,71.02,50.0,0.4203,0.7535,0.5545,2,0.006708059861078313,0.027105424591986945,0.9661865155469346,2
Site_3,1,37.49,55.02,0.6767,61.5,50.0,0.23,0.5829,0.3722,1,0.033483578198175476,0.894454803157713,0.07206161864411151,1
Site_3,2,38.73,25.0,0.5679,73.52,50.0,0.4704,0.6245,0.5167,2,0.02217103943139574,0.11461554954807394,0.8632134110205303,2
Site_3,0,22.93,41.18,0.7515,42.6,50.0,-0.148,0.0977,0.0839,0,0.8043456285901449,0.15003118735228757,0.045623184057567476,0
Site_3,0,20.47,58.91,0.75,49.25,50.0,-0.015,0.0158,0.0555,0,0.794751493807592,0.15864343590094074,0.04660507029146719,0
Site_3,1,34.75,48.45,0.694,58.8,50.0,0.1759,0.4918,0.3125,1,0.015425582065743694,0.9694288352452024,0.015145582689053829,1
Site_3,2,45.14,38.39,0.5154,67.53,50.0,0.3507,0.8378,0.548,2,0.029945913436864643,0.12079862295654545,0.8492554636065899,2
Site_3,1,34.19,54.72,0.6599,65.59,50.0,0.3118,0.473,0.3739,1,0.04080505827270376,0.8636091145769546,0.09558582715034154,1
Site_3,2,44.75,34.59,0.6283,78.32,50.0,0.5665,0.825,0.618,2,0.03949884068687462,0.14785607157018463,0.8126450877429408,2
Site_3,2,44.34,38.02,0.6487,84.05,50.0,0.6811,0.8113,0.6607,2,0.06246876296352377,0.19708139557277035,0.7404498414637058,2
Site_3,2,41.76,39.05,0.5725,83.45,50.0,0.6691,0.7252,0.6404,2,0.036920871629672315,0.12107935206857103,0.8419997763017567,2
Site_3,2,41.73,46.63,0.6498,72.33,50.0,0.4466,0.7245,0.5246,2,0.047048534828584176,0.26710312006307585,0.6858483451083399,2
Site_3,0,17.92,50.65,0.8717,48.64,50.0,-0.0272,0.0,0.0257,0,0.9364902719893237,0.048620971049391684,0.014888756961284765,0
Site_3,2,40.42,47.15,0.5778,68.5,50.0,0.3699,0.6806,0.4891,2,0.03385617557044084,0.2123367450689569,0.7538070793606023,2
Site_3,2,40.54,40.94,0.377,62.98,50.0,0.2597,0.6846,0.4811,2,0.07522406613578021,0.2349087333948682,0.6898672004693516,2
Site_3,1,31.83,45.0,0.7684,59.45,50.0,0.1889,0.3945,0.2694,1,0.08679121192109333,0.8787643331479067,0.03444445493099994,1
Site_3,2,44.56,42.02,0.4874,73.6,50.0,0.472,0.8185,0.6014,2,0.007263914653067388,0.026140129392667376,0.9665959559542652,2
Site_3,1,26.3,51.45,0.7192,52.66,50.0,0.0531,0.2099,0.1535,0,0.5403749996900129,0.3914561223995549,0.0681688779104322,1
Site_3,0,27.81,59.06,0.8836,43.37,50.0,-0.1327,0.2604,0.1144,0,0.8889024650300607,0.08794273097634235,0.02315480399359693,0
Site_3,2,43.52,42.22,0.3,63.05,50.0,0.261,0.784,0.5319,2,0.08920175648596203,0.2302990967095199,0.6804991468045182,2
Site_3,1,33.99,63.88,0.6315,56.82,50.0,0.1364,0.4665,0.2983,1,0.07812725830626424,0.8351392851830054,0.08673345651073029,1
Site_3,0,17.39,51.39,0.8614,46.44,50.0,-0.0713,0.0,0.0277,0,0.931647201486305,0.05200307059762878,0.01634972791606628,0
Site_3,0,21.48,55.17,0.977,46.79,50.0,-0.0642,0.0493,0.0219,0,0.9121124146439668,0.06619064000225734,0.021696945353775983,0
Site_3,1,32.0,68.66,0.6254,59.03,50.0,0.1807,0.4,0.2962,1,0.08341071539635979,0.8259504943831613,0.09063879022047895,1
Site_3,1,35.79,62.47,0.7981,57.89,50.0,0.1577,0.5264,0.2956,1,0.10008137721963738,0.8465167803222919,0.053401842458070725,1
Site_3,2,36.32,61.92,0.5343,71.85,50.0,0.4369,0.5441,0.4802,2,0.04020421330754182,0.20460790168090273,0.7551878850115555,2
Site_3,0,31.33,61.94,0.9488,46.45,50.0,-0.071,0.3777,0.1424,0,0.746241127161764,0.20218004454923144,0.05157882828900452,0
Site_3,1,28.81,74.72,0.7742,62.19,50.0,0.2438,0.2936,0.2576,1,0.20828197167851722,0.7216526722583383,0.07006535606314448,1
Site_3,1,35.18,58.4,0.683,62.79,50.0,0.2559,0.506,0.3557,1,0.013732360738296331,0.9627629494494381,0.023504689812265594,1
Site_3,0,29.34,51.0,0.9059,43.02,50.0,-0.1396,0.3112,0.1278,0,0.8317449392129368,0.13273887010409033,0.03551619068297288,0
Site_3,2,42.65,50.1,0.5529,65.75,50.0,0.315,0.755,0.4954,2,0.0411225072413021,0.21489171597147114,0.7439857767872268,2
Site_3,0,23.36,54.81,0.8213,53.09,50.0,0.0618,0.112,0.1027,0,0.8861515310568397,0.09284841738974563,0.021000051553414598,0
Site_3,2,43.12,43.26,0.5165,79.34,50.0,0.5868,0.7707,0.6305,2,0.011225123850615441,0.03853282813000809,0.9502420480193765,2
Site_3,2,39.62,43.86,0.5013,73.87,50.0,0.4773,0.654,0.5434,2,0.006333553044590677,0.026350683203434696,0.9673157637519747,2
Site_3,2,37.32,34.76,0.513,68.92,50.0,0.3784,0.5773,0.4698,2,0.039614718664797245,0.20426561404081733,0.7561196672943855,2
Site_3,1,38.88,67.25,0.6385,53.9,50.0,0.0781,0.6294,0.3277,1,0.11551621284888342,0.7143695751088506,0.17011421204226607,1
Site_3,2,39.05,46.8,0.6171,71.74,50.0,0.4349,0.6349,0.4945,2,0.041824307846850955,0.2734733390635194,0.6847023530896297,2
Site_3,0,24.22,49.69,0.9323,50.51,50.0,0.0102,0.1405,0.0673,0,0.9608838111709963,0.030910647555079065,0.008205541273924626,0
Site_3,2,41.16,44.03,0.3819,64.69,50.0,0.2939,0.7054,0.5027,2,0.06186821688051019,0.19708373894901324,0.7410480441704765,2
Site_3,1,40.13,71.41,0.5542,63.51,50.0,0.2703,0.671,0.4456,2,0.05961139424803314,0.3768563288863412,0.5635322768656257,2
Site_3,0,17.79,53.21,0.9183,50.52,50.0,0.0103,0.0,0.021,0,0.9219689506885836,0.05949561273161058,0.01853543657980568,0
Site_3,1,31.69,61.06,0.6719,54.52,50.0,0.0904,0.3897,0.2427,1,0.14654731944578286,0.7817131215079948,0.07173955904622241,1
Site_3,2,38.43,49.33,0.6476,76.06,50.0,0.5212,0.6143,0.52,2,0.055585539622063654,0.28877278827922137,0.655641672098715,2
Site_3,2,45.03,38.29,0.5934,70.4,50.0,0.4081,0.8343,0.5569,2,0.03226885640400743,0.14591830360851707,0.8218128399874755,2
Site_3,1,29.61,71.27,0.7247,67.58,50.0,0.3516,0.3202,0.3254,1,0.125227749940362,0.7600878169143523,0.11468443314528565,1
Site_3,0,21.76,51.7,0.8125,50.49,50.0,0.0099,0.0588,0.0625,0,0.9114051599001582,0.0701438055282794,0.018451034571562306,0
Site_3,0,28.12,54.15,0.9156,53.85,50.0,0.0769,0.2708,0.1463,0,0.8003090143881455,0.16605517065818085,0.033635814953673675,0
Site_3,0,27.16,60.22,0.9956,40.74,50.0,-0.1853,0.2385,0.0844,0,0.8255928646437433,0.13108214474070023,0.04332499061555647,0
Site_3,0,34.0,54.66,0.8681,45.03,50.0,-0.0993,0.4667,0.1897,0,0.5844489282948035,0.33788957515675955,0.07766149654843693,0
Site_3,2,40.74,35.34,0.5792,60.39,50.0,0.2077,0.6912,0.4195,1,0.0783486372826703,0.5149601801809941,0.40669118253633557,1
Site_3,2,41.17,53.5,0.6067,66.91,50.0,0.3383,0.7055,0.4778,2,0.04854223098001602,0.33852596126577283,0.6129318077542112,2
Site_3,1,34.52,64.83,0.7597,64.91,50.0,0.2981,0.484,0.3516,1,0.03834155838146378,0.9193602386686271,0.042298202949909006,1
Site_3,1,41.69,61.53,0.7938,61.44,50.0,0.2287,0.7231,0.3973,1,0.11786657992228385,0.7041946949563279,0.17793872512138825,1
Site_3,1,33.23,57.2,0.6654,59.0,50.0,0.18,0.4409,0.3022,1,0.036105907689432865,0.9284856345219608,0.03540845778860625,1
Site_3,1,34.87,60.92,0.6549,58.81,50.0,0.1761,0.4956,0.3217,1,0.03693960353118396,0.9146361978503784,0.04842419861843766,1
Site_3,1,33.74,49.88,0.7176,56.17,50.0,0.1235,0.4581,0.2724,1,0.06102395213457121,0.9051884381893117,0.03378760967611723,1
Site_3,1,30.85,58.36,0.746,61.45,50.0,0.2289,0.3616,0.2804,1,0.07793112790397931,0.8832594664773847,0.03880940561863599,1
Site_3,1,34.18,79.84,0.6218,60.01,50.0,0.2001,0.4726,0.3311,1,0.05633328206506094,0.8488676289631063,0.09479908897183267,1
Site_3,2,49.9,31.85,0.5205,80.56,50.0,0.6111,0.9966,0.7197,2,0.04617996335433218,0.13180626580195762,0.8220137708437103,2
Site_3,0,25.67,54.0,0.863,40.93,50.0,-0.1815,0.1892,0.0936,0,0.892631552202404,0.08293715543911806,0.02443129235847795,0
Site_3,2,40.2,33.67,0.4486,68.15,50.0,0.3629,0.6733,0.5092,2,0.029392469772599242,0.11518182823845664,0.8554257019889442,2
Site_3,2,41.21,37.53,0.4689,76.52,50.0,0.5305,0.7071,0.5924,2,0.005919324512987323,0.020816296193993524,0.9732643792930191,2
Site_3,1,36.16,61.63,0.6638,60.16,50.0,0.2031,0.5387,0.3472,1,0.028747327311956693,0.9222155807252747,0.04903709196276877,1
Site_3,1,42.14,63.03,0.7354,55.03,50.0,0.1007,0.7381,0.3565,1,0.13735290609567147,0.6813945562703958,0.18125253763393262,1
Site_3,0,23.51,40.33,0.8099,49.72,50.0,-0.0057,0.117,0.079,0,0.9293916043206198,0.056977599601911816,0.01363079607746845,0
Site_3,2,37.42,65.0,0.3527,72.72,50.0,0.4544,0.5806,0.5371,2,0.05578094382181756,0.1620347033880964,0.782184352790086,2
Site_3,2,38.61,38.03,0.4069,73.41,50.0,0.4682,0.6202,0.5464,2,0.030382561147108,0.10008929955530214,0.86952813929759,2
Site_3,2,46.89,49.75,0.6454,67.5,50.0,0.3501,0.8963,0.5421,2,0.06934080240581415,0.3021641970721204,0.6284950005220655,2
Site_3,2,39.62,51.93,0.5096,72.2,50.0,0.4439,0.654,0.5267,2,0.008956191777150905,0.04012336893951956,0.9509204392833295,2
Site_3,1,36.92,45.26,0.7201,61.58,50.0,0.2317,0.5639,0.3576,1,0.02058690494548652,0.9492093684369465,0.030203726617566984,1
Site_3,2,43.3,35.28,0.4057,74.23,50.0,0.4845,0.7767,0.6087,2,0.020104125594193355,0.06300437697410659,0.9168914974317002,2
Site_3,2,41.26,43.84,0.516,67.38,50.0,0.3475,0.7088,0.5013,2,0.02633398634357554,0.1279367767727086,0.8457292368837159,2
Site_3,2,42.03,62.05,0.4817,79.45,50.0,0.5889,0.7343,0.6257,2,0.011571115364737757,0.03836239193350344,0.9500664927017587,2
Site_3,0,22.75,49.41,0.844,48.65,50.0,-0.0269,0.0916,0.0633,0,0.9755997906949612,0.01932937968786718,0.0050708296171714405,0
Site_3,0,28.65,54.53,0.9429,48.49,50.0,-0.0303,0.2883,0.1123,0,0.8616631298851462,0.11109819766198185,0.027238672452871954,0
Site_3,2,45.71,53.94,0.6194,75.58,50.0,0.5115,0.8571,0.6063,2,0.03649649836327744,0.14231034394073339,0.8211931576959891,2
Site_3,1,34.43,58.57,0.7108,52.34,50.0,0.0468,0.481,0.2472,1,0.15899083678904405,0.7668795187569621,0.07412964445399382,1
Site_3,1,32.99,66.49,0.7541,64.57,50.0,0.2914,0.4331,0.3319,1,0.04222555079305598,0.9199770381239426,0.03779741108300149,1
Site_3,2,41.56,40.97,0.5623,82.31,50.0,0.6462,0.7188,0.6299,2,0.02959752364809604,0.10024861084931666,0.8701538655025873,2
Site_3,2,42.22,50.49,0.3024,83.3,50.0,0.666,0.7408,0.6985,2,0.06370659741405976,0.1545135043707457,0.7817798982151944,2
Site_3,2,43.06,38.55,0.4927,76.51,50.0,0.5303,0.7688,0.6092,2,0.0036317555206312386,0.012925667672556613,0.983442576806812,2
Site_3,0,21.74,60.46,0.8921,54.27,50.0,0.0855,0.058,0.0803,0,0.8992353382739723,0.07933299070104058,0.02143167102498705,0
Site_3,1,34.28,48.21,0.7726,66.21,50.0,0.3242,0.4759,0.3579,1,0.0615499854625713,0.8704101064963233,0.06803990804110546,1
Site_3,2,36.0,32.3,0.5385,74.47,50.0,0.4893,0.5333,0.4992,2,0.04002270544322137,0.183239714590882,0.7767375799658965,2
Site_3,1,32.15,70.92,0.7673,66.98,50.0,0.3397,0.405,0.3411,1,0.08856618064808842,0.8295661073351345,0.08186771201677706,1
Site_3,2,39.47,54.44,0.4997,67.18,50.0,0.3436,0.6491,0.4819,2,0.03384192540675881,0.16443301978199806,0.8017250548112431,2
Site_3,2,44.25,44.25,0.5985,79.05,50.0,0.5809,0.8082,0.6246,2,0.02877594885872876,0.10539839411455626,0.8658256570267151,2
Site_3,2,41.76,50.48,0.4257,79.34,50.0,0.5867,0.7253,0.6327,2,0.020472457740920942,0.06244010878772178,0.9170874334713575,2
Site_3,2,43.01,39.12,0.6026,66.14,50.0,0.3228,0.7668,0.4931,2,0.05116652905734145,0.30075441350680504,0.6480790574358536,2
Site_3,1,26.93,52.26,0.7751,61.69,50.0,0.2337,0.2309,0.231,1,0.3262676656830137,0.5926657426446563,0.08106659167232994,1
Site_3,1,30.26,66.36,0.7299,50.0,50.0,0.0,0.3421,0.1737,1,0.42666013366500144,0.5013337226823225,0.07200614365267617,1
Site_3,1,33.74,59.19,0.85,54.04,50.0,0.0808,0.4579,0.2266,1,0.3519483868200589,0.576560828138123,0.07149078504181813,1
Site_3,0,21.48,67.79,0.8849,45.94,50.0,-0.0811,0.0494,0.0403,0,0.9624301827974394,0.028838236675098567,0.008731580527461863,0
Site_3,1,34.06,66.83,0.7093,50.0,50.0,0.0,0.4686,0.2221,1,0.2395122720873817,0.6698537806519018,0.09063394726071643,1
Site_3,1,39.11,67.73,0.7106,64.37,50.0,0.2873,0.6371,0.4102,1,0.053515821076835335,0.8004411323066314,0.14604304661653328,1
Site_3,0,24.34,60.26,0.8613,52.75,50.0,0.055,0.1445,0.1031,0,0.9399797050246628,0.04905289172870134,0.010967403246636,0
Site_3,1,27.32,67.23,0.7887,61.05,50.0,0.2209,0.2438,0.227,1,0.3457942585030969,0.5791417201950262,0.07506402130187696,1
Site_3,0,27.68,55.83,0.8717,51.27,50.0,0.0254,0.2561,0.1267,0,0.8836569171631974,0.09748027061989022,0.018862812216912453,0
Site_3,2,39.93,38.07,0.3859,77.88,50.0,0.5576,0.6644,0.6063,2,0.03201472887504922,0.09426905771908126,0.8737162134058695,2
Site_3,0,18.67,47.47,0.832,53.97,50.0,0.0794,0.0,0.0694,0,0.8466005909215362,0.1193993429941192,0.034000066084344645,0
Site_3,2,41.78,53.98,0.6496,74.26,50.0,0.4853,0.726,0.5426,2,0.04465449065650053,0.22808981226125993,0.7272556970822395,2
Site_3,2,43.83,32.34,0.4611,78.91,50.0,0.5782,0.7945,0.646,2,0.014136643272585951,0.0447550257311037,0.9411083309963103,2
Site_3,2,36.77,53.25,0.4892,89.28,50.0,0.7855,0.5591,0.6513,2,0.07474717412056833,0.19466060653706696,0.7305922193423647,2
Site_3,2,38.85,57.95,0.5104,73.61,50.0,0.4722,0.6282,0.5303,2,0.011304419362287193,0.049132614798973545,0.9395629658387391,2
Site_3,0,28.95,55.63,0.8447,43.16,50.0,-0.1369,0.2982,0.1354,0,0.8205164749678767,0.1437874871157911,0.035696037916332114,0
Site_3,1,38.31,58.9,0.6147,62.23,50.0,0.2445,0.6104,0.4007,1,0.06042324943494677,0.6900951186286406,0.24948163193641262,1
Site_3,2,42.04,29.26,0.5124,73.0,50.0,0.46,0.7347,0.5617,2,0.0010171707010466285,0.004221316699505497,0.9947615125994478,2
Site_3,2,42.16,42.19,0.72,71.56,50.0,0.4313,0.7388,0.5086,2,0.07927041612891499,0.4496553283958218,0.47107425547526316,2
Site_3,0,27.98,45.19,0.8925,50.74,50.0,0.0148,0.2661,0.1213,0,0.8866903376045698,0.09399488552783967,0.019314776867590398,0
